Date,State,City,Population,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management(?/Ton)
13-09-2022,Uttar Pradesh,Noida,718804,Hydro,225.9,23.22,78,Satisfactory,Plastic,Recycling,56.68,3559.43
13-09-2022,Uttar Pradesh,Ghaziabad,1663193,Coal,221.18,14.57,100,Satisfactory,Plastic,Composting,21.01,1567.5
13-09-2022,Uttar Pradesh,Ghazipur,96763,Coal,124.73,17.38,159,Moderate,Organic,Landfill,38.82,4007.99
13-09-2022,Uttar Pradesh,Lucknow,3228191,Solar,128.98,15.34,438,Severe,Plastic,Landfill,38.3,1689.67
13-09-2022,Uttar Pradesh,Meerut,1428733,Solar,157.21,14.03,177,Moderate,Plastic,Incineration,57.84,1850.3
14-09-2022,Uttar Pradesh,Noida,738432,Coal,150.21,16.05,418,Severe,Plastic,Landfill,35.99,4941.31
14-09-2022,Uttar Pradesh,Ghaziabad,1722885,Mixed,215.86,16.05,83,Satisfactory,Organic,Recycling,20.21,3170.29
14-09-2022,Uttar Pradesh,Ghazipur,129418,Solar,221.33,24.67,87,Satisfactory,Mixed,Incineration,32.57,4272
14-09-2022,Uttar Pradesh,Lucknow,3160176,Wind,103.67,16.25,106,Moderate,E-Waste,Composting,31.69,1332.91
14-09-2022,Uttar Pradesh,Meerut,1445022,Solar,222.34,20.81,49,Good,Mixed,Recycling,31.95,2799.29
15-09-2022,Uttar Pradesh,Noida,695616,Mixed,127.73,17.56,289,Poor,Organic,Composting,21.99,4567.83
15-09-2022,Uttar Pradesh,Ghaziabad,1731589,Coal,197.58,6.13,75,Satisfactory,E-Waste,Landfill,18.28,3222.48
15-09-2022,Uttar Pradesh,Ghazipur,143463,Hydro,225.87,12.65,227,Poor,Biomedical,Incineration,41.87,4659.12
15-09-2022,Uttar Pradesh,Lucknow,3202261,Wind,137.89,13.17,79,Satisfactory,Mixed,Incineration,50.03,2266.88
15-09-2022,Uttar Pradesh,Meerut,1407370,Coal,167.94,18.72,333,Very Poor,Plastic,Landfill,35.77,1765.56
16-09-2022,Uttar Pradesh,Noida,725850,Hydro,215.46,23.3,81,Satisfactory,E-Waste,Incineration,58.71,4063.29
16-09-2022,Uttar Pradesh,Ghaziabad,1687203,Hydro,235.52,21.66,175,Moderate,Organic,Recycling,57.69,3127.98
16-09-2022,Uttar Pradesh,Ghazipur,87910,Hydro,156.27,9.72,175,Moderate,Organic,Incineration,34.34,2258.03
16-09-2022,Uttar Pradesh,Lucknow,3224068,Mixed,203.4,18.39,161,Moderate,E-Waste,Recycling,37.18,2021.24
16-09-2022,Uttar Pradesh,Meerut,1359943,Wind,88.76,13.45,86,Satisfactory,Organic,Incineration,46.1,4491.92
17-09-2022,Uttar Pradesh,Noida,702052,Hydro,194.72,24.87,169,Moderate,Organic,Landfill,41.84,3622.84
17-09-2022,Uttar Pradesh,Ghaziabad,1669641,Wind,196.36,17.36,41,Good,Biomedical,Landfill,47.2,3750.33
17-09-2022,Uttar Pradesh,Ghazipur,142601,Solar,226.8,18.12,291,Poor,Plastic,Recycling,49.13,3328.16
17-09-2022,Uttar Pradesh,Lucknow,3239013,Solar,90.43,23.37,167,Moderate,Organic,Incineration,27.38,4466.55
17-09-2022,Uttar Pradesh,Meerut,1365957,Mixed,86.18,18.41,409,Severe,E-Waste,Landfill,35.74,2533.9
18-09-2022,Uttar Pradesh,Noida,726712,Wind,162.61,7.72,74,Satisfactory,Organic,Composting,47.99,2798.78
18-09-2022,Uttar Pradesh,Ghaziabad,1708215,Coal,204.8,20.66,367,Very Poor,Biomedical,Recycling,40.45,4977.95
18-09-2022,Uttar Pradesh,Ghazipur,77561,Coal,206.03,5.31,235,Poor,Organic,Recycling,35.98,1988.44
18-09-2022,Uttar Pradesh,Lucknow,3249239,Wind,97.21,24.84,185,Moderate,E-Waste,Landfill,28.47,2635.64
18-09-2022,Uttar Pradesh,Meerut,1441787,Mixed,197.69,7.88,190,Moderate,Mixed,Composting,56.42,4365.81
19-09-2022,Uttar Pradesh,Noida,668140,Hydro,217.64,7.61,365,Very Poor,Biomedical,Composting,27.9,4217.74
19-09-2022,Uttar Pradesh,Ghaziabad,1650357,Wind,91.86,12.69,349,Very Poor,Organic,Landfill,37.8,4407.92
19-09-2022,Uttar Pradesh,Ghazipur,104465,Mixed,228.49,9.6,370,Very Poor,Plastic,Landfill,34.15,4700.49
19-09-2022,Uttar Pradesh,Lucknow,3165604,Hydro,249.75,14.77,249,Poor,Plastic,Composting,57.56,3047.72
19-09-2022,Uttar Pradesh,Meerut,1424268,Solar,208.45,18.29,259,Poor,Biomedical,Recycling,15.4,4191.69
20-09-2022,Uttar Pradesh,Noida,710575,Mixed,203.95,15.84,433,Severe,E-Waste,Composting,41.17,3846.85
20-09-2022,Uttar Pradesh,Ghaziabad,1743881,Hydro,189.33,16.9,331,Very Poor,Biomedical,Landfill,22.37,4763.96
20-09-2022,Uttar Pradesh,Ghazipur,92636,Mixed,82.84,15.85,140,Moderate,E-Waste,Composting,19.69,1472.53
20-09-2022,Uttar Pradesh,Lucknow,3170294,Solar,235.27,9.28,330,Very Poor,Mixed,Recycling,57.23,1654.46
20-09-2022,Uttar Pradesh,Meerut,1359676,Mixed,141.71,20.54,419,Severe,Mixed,Composting,38.34,2290.05
21-09-2022,Uttar Pradesh,Noida,738129,Coal,215.36,22.23,239,Poor,Organic,Composting,59.72,3576.27
21-09-2022,Uttar Pradesh,Ghaziabad,1695091,Hydro,147.5,6.11,114,Moderate,Organic,Landfill,29.07,3883.55
21-09-2022,Uttar Pradesh,Ghazipur,76269,Hydro,218.46,9.39,447,Severe,E-Waste,Incineration,26.41,1835.75
21-09-2022,Uttar Pradesh,Lucknow,3194643,Hydro,249.76,12.96,376,Very Poor,Organic,Recycling,47.53,3607.49
21-09-2022,Uttar Pradesh,Meerut,1378159,Wind,238.46,15.36,423,Severe,Biomedical,Recycling,57.68,3918.08
22-09-2022,Uttar Pradesh,Noida,667288,Coal,89.49,23.33,204,Poor,Plastic,Landfill,21.76,1595.58
22-09-2022,Uttar Pradesh,Ghaziabad,1741775,Hydro,199.62,8.33,450,Severe,Plastic,Landfill,26.05,1410.62
22-09-2022,Uttar Pradesh,Ghazipur,118196,Mixed,114.35,21.42,226,Poor,Organic,Incineration,42.58,4064.21
22-09-2022,Uttar Pradesh,Lucknow,3192276,Wind,178.66,23.62,250,Poor,E-Waste,Incineration,51.08,3640.69
22-09-2022,Uttar Pradesh,Meerut,1351972,Solar,141.61,9.8,68,Satisfactory,E-Waste,Incineration,56.86,3009.81
23-09-2022,Uttar Pradesh,Noida,704944,Solar,230,22.73,126,Moderate,Organic,Recycling,49.3,2973.02
23-09-2022,Uttar Pradesh,Ghaziabad,1660335,Wind,108.35,17.35,366,Very Poor,E-Waste,Composting,24.08,2447.61
23-09-2022,Uttar Pradesh,Ghazipur,75838,Solar,116.77,6.18,92,Satisfactory,Mixed,Landfill,37.14,2733.15
23-09-2022,Uttar Pradesh,Lucknow,3177743,Coal,123.07,11.25,432,Severe,Biomedical,Recycling,45.93,4586.3
23-09-2022,Uttar Pradesh,Meerut,1435403,Wind,98.34,12.08,243,Poor,E-Waste,Recycling,41.6,3400.28
24-09-2022,Uttar Pradesh,Noida,703853,Mixed,109.96,14.96,104,Moderate,Mixed,Recycling,16.3,2802.88
24-09-2022,Uttar Pradesh,Ghaziabad,1748166,Wind,89.49,20,140,Moderate,E-Waste,Incineration,41.16,1785.92
24-09-2022,Uttar Pradesh,Ghazipur,106613,Wind,127.48,6.74,158,Moderate,E-Waste,Composting,22.2,1915.8
24-09-2022,Uttar Pradesh,Lucknow,3157328,Mixed,119.71,14.74,391,Very Poor,Plastic,Composting,28.98,3712.58
24-09-2022,Uttar Pradesh,Meerut,1370043,Solar,215.7,7.66,116,Moderate,Mixed,Incineration,41.16,3596.63
25-09-2022,Uttar Pradesh,Noida,704330,Coal,164.21,22.25,65,Satisfactory,Mixed,Recycling,42.92,1552.86
25-09-2022,Uttar Pradesh,Ghaziabad,1727772,Hydro,159.42,22.99,390,Very Poor,Organic,Recycling,27.1,3117.8
25-09-2022,Uttar Pradesh,Ghazipur,94033,Mixed,109.35,18.65,182,Moderate,Organic,Incineration,44.11,3900.81
25-09-2022,Uttar Pradesh,Lucknow,3246134,Solar,175.21,7.18,404,Severe,E-Waste,Incineration,48.42,1962.8
25-09-2022,Uttar Pradesh,Meerut,1407867,Wind,241.28,20.68,336,Very Poor,E-Waste,Composting,29.41,4424.15
26-09-2022,Uttar Pradesh,Noida,743332,Coal,229.26,19.58,292,Poor,Plastic,Composting,40.18,2638.27
26-09-2022,Uttar Pradesh,Ghaziabad,1710912,Hydro,149.9,6.69,337,Very Poor,Biomedical,Composting,40.61,1855.45
26-09-2022,Uttar Pradesh,Ghazipur,111003,Hydro,91.22,15.78,354,Very Poor,Mixed,Incineration,45.21,4856.87
26-09-2022,Uttar Pradesh,Lucknow,3193459,Mixed,91.97,13.85,186,Moderate,Plastic,Incineration,52.39,2621.58
26-09-2022,Uttar Pradesh,Meerut,1427922,Coal,133.83,20.79,334,Very Poor,Organic,Composting,39.62,1760.98
27-09-2022,Uttar Pradesh,Noida,702042,Mixed,112.08,19.22,205,Poor,Plastic,Incineration,59.76,4143.12
27-09-2022,Uttar Pradesh,Ghaziabad,1712310,Wind,222.83,9.93,275,Poor,Organic,Incineration,20.5,4074.18
27-09-2022,Uttar Pradesh,Ghazipur,114067,Mixed,167.77,23.34,209,Poor,Mixed,Composting,59.23,1200.57
27-09-2022,Uttar Pradesh,Lucknow,3176353,Wind,193,16.24,302,Very Poor,Mixed,Incineration,17.16,4200.61
27-09-2022,Uttar Pradesh,Meerut,1392568,Coal,245.72,13.42,413,Severe,Organic,Recycling,36.89,3662.99
28-09-2022,Uttar Pradesh,Noida,710162,Mixed,201.08,17.9,238,Poor,Mixed,Recycling,27.85,3436.83
28-09-2022,Uttar Pradesh,Ghaziabad,1740608,Coal,232,14.21,402,Severe,Mixed,Composting,36.15,2203.86
28-09-2022,Uttar Pradesh,Ghazipur,123832,Hydro,166.6,7.33,305,Very Poor,Mixed,Incineration,52.38,4994.65
28-09-2022,Uttar Pradesh,Lucknow,3201994,Coal,227.05,15.16,340,Very Poor,Organic,Incineration,28.95,2368.96
28-09-2022,Uttar Pradesh,Meerut,1374072,Mixed,185.01,15.88,288,Poor,Biomedical,Recycling,50.26,2228.81
29-09-2022,Uttar Pradesh,Noida,728787,Solar,139.05,21.97,115,Moderate,Biomedical,Composting,21.97,3288.68
29-09-2022,Uttar Pradesh,Ghaziabad,1741607,Wind,94.51,11.6,241,Poor,Organic,Composting,35.29,2650.42
29-09-2022,Uttar Pradesh,Ghazipur,106834,Hydro,200.76,13.85,384,Very Poor,E-Waste,Recycling,36.13,3703.67
29-09-2022,Uttar Pradesh,Lucknow,3215542,Solar,94.33,20.22,206,Poor,Plastic,Incineration,52.66,3970.16
29-09-2022,Uttar Pradesh,Meerut,1356116,Mixed,130.53,13.72,86,Satisfactory,Organic,Composting,48.52,2345.99
30-09-2022,Uttar Pradesh,Noida,671848,Wind,195.75,19.98,271,Poor,Organic,Landfill,43.36,2211.94
30-09-2022,Uttar Pradesh,Ghaziabad,1659441,Mixed,201.26,19.54,439,Severe,Mixed,Incineration,26.64,2159.77
30-09-2022,Uttar Pradesh,Ghazipur,96128,Hydro,101.1,5.93,176,Moderate,Plastic,Landfill,35.02,4915.36
30-09-2022,Uttar Pradesh,Lucknow,3163381,Wind,132.39,20.71,181,Moderate,Biomedical,Composting,41.5,3944.51
30-09-2022,Uttar Pradesh,Meerut,1360073,Wind,179.03,21.62,298,Poor,E-Waste,Incineration,56.38,2369.69
01-10-2022,Uttar Pradesh,Noida,651900,Wind,211.95,5.39,260,Poor,Biomedical,Incineration,25.61,3669.47
01-10-2022,Uttar Pradesh,Ghaziabad,1699937,Mixed,140.4,5.94,235,Poor,Biomedical,Incineration,42.51,2993.81
01-10-2022,Uttar Pradesh,Ghazipur,76866,Hydro,190.7,10.25,254,Poor,Biomedical,Recycling,24.56,2542.77
01-10-2022,Uttar Pradesh,Lucknow,3236597,Mixed,224.28,13.76,296,Poor,Organic,Composting,53.7,3821.71
01-10-2022,Uttar Pradesh,Meerut,1441803,Hydro,157.19,23.65,62,Satisfactory,Plastic,Recycling,28.66,4298.05
02-10-2022,Uttar Pradesh,Noida,680117,Hydro,122.66,5.96,224,Poor,E-Waste,Composting,24.74,3728.58
02-10-2022,Uttar Pradesh,Ghaziabad,1651218,Hydro,223.04,7.41,273,Poor,Mixed,Landfill,27.2,3403.11
02-10-2022,Uttar Pradesh,Ghazipur,88101,Hydro,212.99,12.89,63,Satisfactory,Mixed,Landfill,57.6,3023.14
02-10-2022,Uttar Pradesh,Lucknow,3174857,Wind,108.83,16.02,329,Very Poor,Plastic,Composting,31.66,3408.57
02-10-2022,Uttar Pradesh,Meerut,1417306,Solar,154.77,19.01,243,Poor,Biomedical,Incineration,29.4,4335.95
03-10-2022,Uttar Pradesh,Noida,683262,Solar,156.59,10.6,377,Very Poor,E-Waste,Incineration,25.43,2463.07
03-10-2022,Uttar Pradesh,Ghaziabad,1726798,Hydro,85.53,14.26,220,Poor,E-Waste,Composting,25.62,2935.16
03-10-2022,Uttar Pradesh,Ghazipur,137279,Coal,216.57,10.96,125,Moderate,Biomedical,Incineration,39.82,1939.02
03-10-2022,Uttar Pradesh,Lucknow,3206290,Mixed,143.74,14.72,78,Satisfactory,Mixed,Recycling,45.67,4954.22
03-10-2022,Uttar Pradesh,Meerut,1426845,Hydro,181.01,6.89,176,Moderate,E-Waste,Composting,17.31,4075.64
04-10-2022,Uttar Pradesh,Noida,728287,Hydro,228.77,9.76,199,Moderate,Biomedical,Recycling,53.94,4787.49
04-10-2022,Uttar Pradesh,Ghaziabad,1727019,Hydro,209.41,23.45,365,Very Poor,Organic,Incineration,25.05,2331.57
04-10-2022,Uttar Pradesh,Ghazipur,109840,Mixed,161.29,13.18,417,Severe,Plastic,Recycling,37.1,4920.06
04-10-2022,Uttar Pradesh,Lucknow,3159519,Solar,93.85,22.04,432,Severe,E-Waste,Incineration,39.66,1885.58
04-10-2022,Uttar Pradesh,Meerut,1427286,Wind,185.67,9.5,269,Poor,Mixed,Composting,29.96,4627.98
05-10-2022,Uttar Pradesh,Noida,664449,Wind,215.51,21.9,88,Satisfactory,Biomedical,Landfill,37.12,2691.29
05-10-2022,Uttar Pradesh,Ghaziabad,1650926,Hydro,111.6,15.92,341,Very Poor,Biomedical,Incineration,55.14,2121.28
05-10-2022,Uttar Pradesh,Ghazipur,142560,Solar,244.36,5.37,229,Poor,Biomedical,Recycling,24.45,4310.32
05-10-2022,Uttar Pradesh,Lucknow,3152642,Hydro,91.02,5.6,137,Moderate,Biomedical,Recycling,58.56,4861.47
05-10-2022,Uttar Pradesh,Meerut,1375148,Wind,181.18,10.8,289,Poor,Organic,Composting,26.06,2625.83
06-10-2022,Uttar Pradesh,Noida,696910,Mixed,124.4,16.76,244,Poor,Biomedical,Composting,31.49,3808.38
06-10-2022,Uttar Pradesh,Ghaziabad,1746502,Solar,187.33,5.63,301,Very Poor,Organic,Recycling,49.66,1208.01
06-10-2022,Uttar Pradesh,Ghazipur,144389,Wind,84.82,19.65,215,Poor,E-Waste,Recycling,29.67,4277.73
06-10-2022,Uttar Pradesh,Lucknow,3185173,Hydro,247.62,19.84,318,Very Poor,Mixed,Recycling,16.82,1342.81
06-10-2022,Uttar Pradesh,Meerut,1428924,Coal,150.58,7.56,413,Severe,Plastic,Recycling,29.09,3962.2
07-10-2022,Uttar Pradesh,Noida,730359,Mixed,149.18,12.83,256,Poor,Organic,Landfill,27.18,4540.87
07-10-2022,Uttar Pradesh,Ghaziabad,1708676,Mixed,207.16,13.37,271,Poor,Mixed,Composting,18.67,4984.47
07-10-2022,Uttar Pradesh,Ghazipur,80930,Coal,225.64,22.4,154,Moderate,Mixed,Composting,38.49,2502.97
07-10-2022,Uttar Pradesh,Lucknow,3178955,Hydro,98.01,19.96,128,Moderate,Mixed,Composting,50.08,2505.78
07-10-2022,Uttar Pradesh,Meerut,1373458,Coal,102.56,18.07,93,Satisfactory,Mixed,Landfill,24.55,3324.07
08-10-2022,Uttar Pradesh,Noida,746899,Coal,190.08,17.02,180,Moderate,Mixed,Incineration,32.94,1688.65
08-10-2022,Uttar Pradesh,Ghaziabad,1746217,Wind,83.07,13.31,213,Poor,Plastic,Recycling,46.95,2074.93
08-10-2022,Uttar Pradesh,Ghazipur,149814,Hydro,116.89,15.32,295,Poor,Biomedical,Recycling,29.82,4885.21
08-10-2022,Uttar Pradesh,Lucknow,3170540,Coal,146.52,14.53,271,Poor,Mixed,Recycling,38.48,3741.57
08-10-2022,Uttar Pradesh,Meerut,1447219,Solar,84.57,6.96,362,Very Poor,Plastic,Composting,25.9,4786.23
09-10-2022,Uttar Pradesh,Noida,711322,Solar,220.44,19.47,378,Very Poor,Organic,Composting,59.89,4539.66
09-10-2022,Uttar Pradesh,Ghaziabad,1746438,Hydro,231.7,19.21,239,Poor,E-Waste,Composting,27.49,4854.11
09-10-2022,Uttar Pradesh,Ghazipur,77602,Mixed,129.7,18.94,198,Moderate,Biomedical,Composting,46.23,3744.05
09-10-2022,Uttar Pradesh,Lucknow,3174629,Hydro,158.53,22.1,94,Satisfactory,E-Waste,Composting,27.05,2088.02
09-10-2022,Uttar Pradesh,Meerut,1399255,Coal,102.79,13.94,302,Very Poor,Organic,Composting,32.72,4798.51
10-10-2022,Uttar Pradesh,Noida,666359,Solar,212.89,24.66,94,Satisfactory,Biomedical,Composting,43.56,4986.05
10-10-2022,Uttar Pradesh,Ghaziabad,1703662,Solar,92.13,11.68,102,Moderate,Organic,Recycling,50.78,2278.23
10-10-2022,Uttar Pradesh,Ghazipur,136464,Wind,216.49,14.18,93,Satisfactory,Organic,Landfill,38.87,2179.78
10-10-2022,Uttar Pradesh,Lucknow,3215666,Solar,155.26,17.6,286,Poor,Organic,Landfill,29.95,4200.25
10-10-2022,Uttar Pradesh,Meerut,1379533,Hydro,205.29,13.87,290,Poor,Biomedical,Composting,26.11,3480.47
11-10-2022,Uttar Pradesh,Noida,721410,Solar,192.35,17.49,245,Poor,Plastic,Recycling,32.35,3806.19
11-10-2022,Uttar Pradesh,Ghaziabad,1722756,Coal,88.34,13.6,83,Satisfactory,Organic,Recycling,35.02,1211.53
11-10-2022,Uttar Pradesh,Ghazipur,79730,Wind,147.27,10.46,290,Poor,Plastic,Landfill,17.44,2138.59
11-10-2022,Uttar Pradesh,Lucknow,3217459,Coal,184.75,15.66,93,Satisfactory,Organic,Recycling,47.66,1689.38
11-10-2022,Uttar Pradesh,Meerut,1416666,Wind,184.12,18.62,407,Severe,E-Waste,Landfill,44.56,4276.06
12-10-2022,Uttar Pradesh,Noida,664631,Coal,103.13,8.3,241,Poor,Mixed,Incineration,30.86,3534.69
12-10-2022,Uttar Pradesh,Ghaziabad,1715744,Wind,202.19,21.5,359,Very Poor,Organic,Composting,18.53,3965.06
12-10-2022,Uttar Pradesh,Ghazipur,149326,Hydro,156.64,5.79,179,Moderate,Biomedical,Recycling,29.4,2196.07
12-10-2022,Uttar Pradesh,Lucknow,3180413,Mixed,168.27,15.71,112,Moderate,E-Waste,Incineration,21.53,4570.91
12-10-2022,Uttar Pradesh,Meerut,1432512,Coal,244.09,11.5,280,Poor,Mixed,Incineration,48.59,2731.11
13-10-2022,Uttar Pradesh,Noida,688764,Hydro,193.17,18.86,127,Moderate,Mixed,Landfill,39.27,3399.36
13-10-2022,Uttar Pradesh,Ghaziabad,1749202,Coal,155.66,20.55,203,Poor,Biomedical,Recycling,23.96,1674.09
13-10-2022,Uttar Pradesh,Ghazipur,150704,Coal,195.77,14.5,45,Good,Mixed,Landfill,40.79,1729.47
13-10-2022,Uttar Pradesh,Lucknow,3237133,Mixed,186.65,10.51,378,Very Poor,Plastic,Landfill,54.1,2224.86
13-10-2022,Uttar Pradesh,Meerut,1358835,Solar,137.31,11.9,428,Severe,Mixed,Incineration,52.63,3464.59
14-10-2022,Uttar Pradesh,Noida,650344,Coal,142.4,6.08,414,Severe,E-Waste,Recycling,28.93,4439.86
14-10-2022,Uttar Pradesh,Ghaziabad,1707867,Solar,216.92,5.14,228,Poor,E-Waste,Composting,37.66,3977.7
14-10-2022,Uttar Pradesh,Ghazipur,129068,Hydro,226.77,17.19,116,Moderate,Organic,Landfill,55.23,4530.74
14-10-2022,Uttar Pradesh,Lucknow,3163065,Wind,204.36,11.22,371,Very Poor,E-Waste,Composting,25.3,3395.31
14-10-2022,Uttar Pradesh,Meerut,1360088,Wind,116.21,24.54,399,Very Poor,Biomedical,Incineration,23.92,3069.76
15-10-2022,Uttar Pradesh,Noida,729653,Hydro,90.33,11.69,424,Severe,Mixed,Landfill,18.63,4944.8
15-10-2022,Uttar Pradesh,Ghaziabad,1667666,Wind,116.35,10.47,210,Poor,Mixed,Recycling,59.53,4730.72
15-10-2022,Uttar Pradesh,Ghazipur,130326,Coal,189.33,19.14,131,Moderate,E-Waste,Composting,36.18,4957.69
15-10-2022,Uttar Pradesh,Lucknow,3241424,Solar,128.64,13.16,57,Satisfactory,Biomedical,Composting,34.8,2058.26
15-10-2022,Uttar Pradesh,Meerut,1437377,Solar,185.9,10.51,176,Moderate,E-Waste,Composting,54.48,3881.74
16-10-2022,Uttar Pradesh,Noida,693209,Hydro,126.5,23.05,296,Poor,E-Waste,Incineration,35.84,3106.44
16-10-2022,Uttar Pradesh,Ghaziabad,1698791,Solar,209.67,10.79,246,Poor,Organic,Landfill,20.41,3777.07
16-10-2022,Uttar Pradesh,Ghazipur,103903,Solar,223.83,5.67,57,Satisfactory,Mixed,Recycling,55.44,1703.8
16-10-2022,Uttar Pradesh,Lucknow,3188378,Coal,203.87,19.54,434,Severe,E-Waste,Landfill,24.91,1243.47
16-10-2022,Uttar Pradesh,Meerut,1394692,Coal,87.27,23.36,188,Moderate,E-Waste,Landfill,44.03,4124.31
17-10-2022,Uttar Pradesh,Noida,687188,Wind,106.06,17.67,343,Very Poor,Plastic,Landfill,47.36,1357.64
17-10-2022,Uttar Pradesh,Ghaziabad,1695392,Solar,208.2,19.09,343,Very Poor,Plastic,Incineration,55,4408.52
17-10-2022,Uttar Pradesh,Ghazipur,89293,Wind,144.22,13.15,185,Moderate,Plastic,Landfill,43.52,1541.08
17-10-2022,Uttar Pradesh,Lucknow,3192939,Hydro,152.45,9.97,197,Moderate,E-Waste,Recycling,49.4,4771.41
17-10-2022,Uttar Pradesh,Meerut,1360130,Hydro,119.72,10.62,98,Satisfactory,E-Waste,Composting,28.47,3480.02
18-10-2022,Uttar Pradesh,Noida,734973,Coal,109.85,16.46,56,Satisfactory,Organic,Landfill,24.75,3194.62
18-10-2022,Uttar Pradesh,Ghaziabad,1673364,Solar,100.8,15.13,141,Moderate,Biomedical,Incineration,25.72,4918.83
18-10-2022,Uttar Pradesh,Ghazipur,89254,Wind,133.35,7.89,275,Poor,Mixed,Incineration,51.77,2277.94
18-10-2022,Uttar Pradesh,Lucknow,3200539,Coal,98.01,13.63,375,Very Poor,Mixed,Landfill,33.96,4017.74
18-10-2022,Uttar Pradesh,Meerut,1409842,Solar,225.76,16.79,242,Poor,Plastic,Landfill,20.61,1912.97
19-10-2022,Uttar Pradesh,Noida,708506,Coal,162.08,19.87,174,Moderate,Biomedical,Composting,58.93,3443.34
19-10-2022,Uttar Pradesh,Ghaziabad,1739009,Coal,229.6,11.27,361,Very Poor,Organic,Incineration,37.75,4292.12
19-10-2022,Uttar Pradesh,Ghazipur,153825,Mixed,97.02,13.06,434,Severe,Organic,Incineration,44.39,2388.51
19-10-2022,Uttar Pradesh,Lucknow,3205827,Wind,147.81,11.09,383,Very Poor,E-Waste,Incineration,55.84,3347.14
19-10-2022,Uttar Pradesh,Meerut,1397782,Wind,210.1,7.01,257,Poor,E-Waste,Recycling,15.56,1718.69
20-10-2022,Uttar Pradesh,Noida,744093,Wind,150.89,18.9,450,Severe,Organic,Landfill,33.25,4883.82
20-10-2022,Uttar Pradesh,Ghaziabad,1701333,Hydro,216.27,23.78,73,Satisfactory,Plastic,Recycling,51.51,4464.62
20-10-2022,Uttar Pradesh,Ghazipur,134811,Solar,144.65,5.66,318,Very Poor,Organic,Landfill,25.58,3238.86
20-10-2022,Uttar Pradesh,Lucknow,3238143,Solar,224.53,6.17,215,Poor,Biomedical,Landfill,31.65,2886.67
20-10-2022,Uttar Pradesh,Meerut,1426352,Coal,113.61,12.76,391,Very Poor,Plastic,Recycling,58.73,1939.42
21-10-2022,Uttar Pradesh,Noida,650312,Mixed,131.26,14.56,201,Poor,Mixed,Composting,59.85,2344.6
21-10-2022,Uttar Pradesh,Ghaziabad,1734276,Hydro,228.53,5.13,388,Very Poor,Plastic,Incineration,30.97,3191.99
21-10-2022,Uttar Pradesh,Ghazipur,74151,Mixed,98.59,19.59,129,Moderate,Mixed,Landfill,53.81,1988.15
21-10-2022,Uttar Pradesh,Lucknow,3150558,Hydro,90.48,14.79,248,Poor,E-Waste,Recycling,23.69,2412.82
21-10-2022,Uttar Pradesh,Meerut,1372295,Solar,89.3,14.66,195,Moderate,E-Waste,Landfill,47.14,4966.78
22-10-2022,Uttar Pradesh,Noida,724817,Coal,241.54,7.13,174,Moderate,Organic,Composting,31.08,1697.91
22-10-2022,Uttar Pradesh,Ghaziabad,1705147,Hydro,168.94,20.85,104,Moderate,E-Waste,Composting,22.39,3671.64
22-10-2022,Uttar Pradesh,Ghazipur,162706,Wind,141.39,21.03,251,Poor,Mixed,Composting,37.96,1651.5
22-10-2022,Uttar Pradesh,Lucknow,3203789,Coal,145.94,13.42,253,Poor,Organic,Recycling,52.28,2252.59
22-10-2022,Uttar Pradesh,Meerut,1352878,Mixed,109.62,22.3,254,Poor,Biomedical,Recycling,49.47,2060.91
23-10-2022,Uttar Pradesh,Noida,678234,Wind,248.8,21.06,135,Moderate,Biomedical,Incineration,49.3,1958.82
23-10-2022,Uttar Pradesh,Ghaziabad,1715509,Hydro,184.41,7.25,72,Satisfactory,Mixed,Landfill,50.34,3938.53
23-10-2022,Uttar Pradesh,Ghazipur,131930,Solar,193.51,17.23,132,Moderate,Biomedical,Composting,45.3,3293.86
23-10-2022,Uttar Pradesh,Lucknow,3230868,Hydro,99.5,16.86,396,Very Poor,Biomedical,Incineration,26.86,4738.59
23-10-2022,Uttar Pradesh,Meerut,1410279,Mixed,98.86,20.5,416,Severe,E-Waste,Incineration,50.52,2950.11
24-10-2022,Uttar Pradesh,Noida,705141,Mixed,100.86,20.76,443,Severe,Organic,Recycling,35.63,2241.48
24-10-2022,Uttar Pradesh,Ghaziabad,1724024,Wind,153.85,14.16,443,Severe,Organic,Composting,41.46,1594.08
24-10-2022,Uttar Pradesh,Ghazipur,125517,Solar,249.7,5.54,192,Moderate,Mixed,Composting,24.1,4257.61
24-10-2022,Uttar Pradesh,Lucknow,3172296,Wind,168.72,10.24,429,Severe,E-Waste,Composting,26.17,4483.7
24-10-2022,Uttar Pradesh,Meerut,1445111,Solar,241,22.58,230,Poor,Biomedical,Composting,27.77,2769.99
25-10-2022,Uttar Pradesh,Noida,694000,Wind,94.01,19.42,71,Satisfactory,E-Waste,Incineration,28.48,1570.22
25-10-2022,Uttar Pradesh,Ghaziabad,1685542,Hydro,83.74,22.14,116,Moderate,Plastic,Recycling,18.09,3685.81
25-10-2022,Uttar Pradesh,Ghazipur,129418,Hydro,245.39,13.18,353,Very Poor,Biomedical,Landfill,20.87,1889.1
25-10-2022,Uttar Pradesh,Lucknow,3202375,Hydro,113.77,7.51,95,Satisfactory,Plastic,Recycling,27.79,4634.02
